-0.1	-0.00441306723178036	-0.0037663522485799393	-0.008968835024482811	-0.0022498921488344503	-0.00589582168685397	-0.009468889481673931	-0.001707090963049568	-0.0046978345721762895	-0.008143442635866745	-0.004913691234206072	-0.006951411396650059	-0.0033599801525521045	-0.0093321905835976	-0.004406476823149047	-0.005629237193035982	-0.0007246390546611725	-0.004056536055650536	-0.0024276006650267366	-0.002933007880958861	-0.0026897947461401684	-0.00027092983943481365	-0.006136956649855442	-0.0002710556465387759	-0.0024444408180728816	-0.0012287393336357533	-0.009047463897333012	-0.0016305738364225497	-0.003279706437875626	-0.0077731660441785685	-0.003862494195387639	-0.005721605570569356	-0.00768754158704214	-0.0064880555727857125	-0.007800281557578862	-0.003518624110918239	-0.00465637721051069	-0.00919332979150419	-0.0053270475871325836	-0.0024786676970886745	-0.003463395805691042	-0.008441273226665515	-0.007640043180051066	-0.005648358539081788	-0.007259578847813887	-0.0029609410635203204	-0.006421237573348921	-0.0054475959087815695	-0.008463138413217181	-0.007781297389095648	-0.008811051931293907	-0.00985057801348614	-0.003950603561395324	-0.000758013529539704	-0.008191158912760519	-0.009848429726821485	-0.00021893069668623143	-0.008277586686892883	-0.00695219475048206	-0.0042004805059058	-0.005023601262516264	-0.007908507767473906	-0.0011184106153821216	-0.005784380406970695	-0.005933304361707847	-0.00831650830756792	-0.008608318606837032	-0.002293762008123601	-0.0034403279213213976	-0.0035293656441899137	-0.006296650463859679	-0.0033417055498242156	-0.008969943165081292	-0.0009601749000120596	-0.0007931551215740318	-0.007768716867349007	-0.009576930374565914	-0.005254109933013651	-0.003516465710293819	-0.009642130947986372	-0.0004186684279340314	-0.007738321279351892	-0.009254363928599026	-0.0018356570446376897	-0.0018495302201305941	-0.0013793364277043284	-0.004984297642487061	-0.007757661681794524	-0.0048647618670898925	-0.004439968988254225	-0.0030270587142009454	-0.007079471698397554	-0.0019890984304679104	-0.002987879527680917	-0.009443373772833856	-0.003933136162032428	-0.005830536763384108	-0.006070868513703572	-0.0039908139861344295	-0.009549445255189448
-0.0005616576961434971	-0.1	-0.00632376657072751	-0.003493902199818898	-0.0023690161325152868	-0.00707901136808664	-0.00036344131959374247	-0.00020377026383049611	-0.001643308518417762	-0.0007503613614962168	-0.003713876813659519	-0.006192764354085053	-0.00037778533595792527	-0.006964144937482855	-0.009470363487413532	-0.006784168082143688	-0.004129538025598778	-0.006438323530939018	-0.006756754013523191	-0.009691204032358819	-0.0017708510021211988	-0.0034184749003887092	-0.00788071322962443	-0.004855096662941701	-0.009176034805662585	-0.003234985764954641	-0.004268315392694276	-0.0016021727817187603	-0.009764786818076071	-0.0070029206018504654	-0.0023098774475410677	-0.006583878028653429	-0.003176735206264717	-0.004745550910047159	-0.004189878961837815	-0.001373647366499513	-0.009266506724912821	-0.005576430431119008	-0.0049720751672847185	-0.009595908904527465	-0.0068285278519308315	-0.0009732767771101091	-0.002499859470940756	-0.009313849313454931	-0.004299948004544352	-0.0023427620333183207	-0.0034775943413885278	-0.0012301482555703658	-0.008592353446674321	-0.009941334603380482	-0.004201414852999077	-0.0048667925317039465	-0.006592488323998446	-0.00942110912376536	-0.002330692853361349	-0.007721419092360523	-0.006857794729681593	-0.0023352145435047655	-0.00807626882395837	-0.00343541231454797	-0.009514610147250115	-0.005768159049104571	-0.00402060992013628	-0.0039560056063572425	-0.00048641268210432574	-0.0010900609333002065	-0.002327881763781803	-0.007788792262949211	-0.0022710369587543968	-0.0013680564529582372	-0.002363356507148999	-0.009071421745486802	-0.008755525000095741	-0.0033674185130606504	-0.003226307497354126	-0.009178009076971588	-0.00995460457012247	-0.007191683394003042	-0.008606467093651576	-0.003050690596349441	-0.0010631587788614849	-0.006305146936005625	-0.0022944955707572046	-0.0035204435631946197	-0.0031084877955927116	-0.004308711538621062	-0.000368086244426673	-0.006293775406051203	-0.004261665333142484	-0.006787486824153259	-0.005185429544242255	-0.0023483286965349124	-0.004397421591007347	-0.0034803124188818478	-0.008558378978836904	-0.005280449271182413	-0.0038658234105950727	-0.00284356644499258	-0.0024119786346249337	-0.0035210992257674336
-0.002440201374049157	-0.0012009649952844125	-0.1	-0.009619166139180181	-0.0025058419969398804	-0.005454839616389721	-0.005945210831039679	-0.0013108069768016384	-0.007630316513794353	-0.0018041187425797002	-0.00810902439426537	-0.007155398379307783	-0.0033437037597555995	-0.004760563324057468	-0.004733338517196083	-0.007670282997649936	-0.00010119183754642935	-0.008637153590213009	-0.006722016474624085	-0.0004807691002346326	-0.0020966045137967037	-0.007800220226355963	-0.003784017434277136	-0.0037484610915784946	-0.0031962605315832915	-0.007434154976928484	-0.00683408168325103	-0.007429847366344444	-0.007174018742472612	-0.007541194146817447	-0.0017437242949758357	-0.006679076131535149	-0.00020510180331315798	-0.007909737638627656	-0.009596547548384527	-0.0008196443987148671	-0.009130853979908064	-0.007188742628405626	-0.0016840897159997959	-0.0035043573923084427	-0.006611473880682991	-0.002459340950130959	-0.002979686839484107	-0.003474959315016867	-0.007115365873611668	-0.0060267790138199984	-0.00556984068494767	-0.006341022005600469	-0.0002558256340893361	-0.0023111066017638517	-0.005560970331641543	-0.0014569216264970354	-0.006086142428222343	-0.0035917645189980385	-0.00445239617035081	-0.004913283816151026	-0.0026755675545345236	-0.001673822768044868	-0.0018209627962116148	-0.008630603340037209	-0.0012120092393283033	-0.004166331286322667	-0.004095851541450408	-0.00790293534280338	-0.0014181379366002876	-0.008542842371463069	-0.005743642876437387	-0.009624090815008623	-0.004022972428372846	-0.008021561170408791	-0.003511684617301778	-0.0016952191697813524	-0.0008595953075655849	-0.00205641419908555	-0.0014935136457053045	-0.0018516435492450611	-0.009329677938481447	-0.007469812329376743	-0.008586763619035266	-0.006809888796571257	-0.002771932662045851	-0.008073041600500779	-0.00945007020750397	-0.0014938398788394347	-0.004969902835155471	-0.00714358792098642	-0.006190163706713358	-0.0006175348972584316	-0.004197453569084217	-0.0035880239080344476	-0.007013398147001555	-0.003915859380686749	-0.0022179855171255525	-0.003182709920525857	-0.007855440180013823	-0.00922764522108983	-0.008613781253227377	-0.0023796161300400475	-3.1243299250366395e-5	-0.00631897953052751
-0.0037796048704170993	-0.00812317023154848	-0.0010690036786258205	-0.1	-0.003399726103435632	-0.003453062355894423	-0.007836225243543311	-0.006224398789760138	-0.003961605301245563	-0.000785283217414151	-0.008538486930766427	-0.00749512744183219	-0.0032002983131834838	-0.006367010416629712	-0.009189217888021857	-0.0018278038344187197	-0.0029580710005076894	-0.00997009483655657	-0.005115129704463466	-0.004329691690470523	-0.005511745392662665	-0.009303872662075212	-0.005959262474715502	-0.007213758143908865	-0.007813898106049055	-0.003405180874900786	-0.007474530754941271	-0.0001632240800596152	-0.0007269548896684985	-0.005756440734071944	-0.007594689979048949	-0.005097650958949288	-0.0075835125202390954	-0.00253581989481818	-0.000756994491146451	-0.007015494527588032	-0.006720859100860534	-0.004727002809546195	-0.009382696371351107	-0.0037661000015471167	-0.0007238244446604746	-0.009684728860320995	-0.006002166369633696	-0.007122847210086762	-0.007127799873251727	-0.003247861512127408	-0.009940176625391858	-0.006679604356284312	-0.007586399877336215	-0.00763626125754425	-0.003060299569560058	-0.0049903044577688845	-0.001840821902038331	-0.005475341222872314	-0.002851462528875248	-0.0005566166904667235	-0.005457608031658457	-0.009364365619498409	-0.0017319655842440917	-0.0014529090434633573	-0.004644647488438047	-0.00996049922862466	-0.007383766717605066	-0.008662469336465946	-0.00416545500987937	-0.009221248695145224	-0.00720978098087255	-0.003179758464212641	-0.007211243373360875	-0.007684426755250665	-0.007564644058827897	-0.006897942138333915	-0.0007302672025662038	-0.0015915718721098626	-0.004206325024606066	-0.008627654132237485	-0.0024760058214827697	-0.0038310646898741473	-0.0009397718639065167	-0.002109869447909406	-0.006680139578256361	-0.005186939679460565	-0.006520390580626629	-0.00514467207400376	-0.005610292132920888	-0.003715734843994416	-0.009643701366168198	-0.009555034191526568	-0.006884903295957058	-0.005982403824207888	-0.0016514545629827738	-0.00977821376225942	-0.008500085846493956	-0.003718211594718507	-0.0018464466030080674	-0.0020778146602172367	-0.007593777743649221	-0.0024315765873284523	-0.003015823147777603	-0.00677179296496776
-0.004426567205778009	-0.003673271379173113	-0.006601834340996522	-0.0030351066235339264	-0.1	-0.004651159919872479	-0.006410548054904907	-0.009984894662794931	-0.002652442260126401	-0.008126227187138187	-0.006964115165453136	-0.009566537222608385	-0.0019951138324333607	-0.005824825638221034	-0.0008098344757730725	-0.006537121481719619	-0.004732286556646263	-0.0035372029805427097	-0.0013596737801555014	-0.0063255438381492135	-0.006394799084893647	-0.005035791924270875	-7.94620194817286e-5	-0.0003709492280639159	-0.00038641257038850573	-0.0069339640115195925	-0.001360615568570156	-0.0015266801132623685	-0.0010966871542548006	-0.003783580488795122	-0.0033486088962590265	-0.006337560960753271	-0.008629864218905934	-0.0013119415063423312	-0.0004663621157761966	-0.005654286995577648	-0.006114719099492434	-0.006438836624964021	-0.0021028953866947973	-0.0003170857379533809	-0.0012829137783569656	-0.004504292655179348	-0.0003931671498803435	-0.005794499011065747	-0.008163319450784266	-0.009420510861969301	-0.008120969423645635	-0.00155438264448708	-0.0004816492732386124	-0.005620496383154445	-0.007070931617530364	-0.007720494265213646	-0.0072111610096121425	-0.008216006420232048	-0.007690074185570653	-0.007842264190890008	-0.008458381814940522	-0.0020634993449161285	-0.0034737919930930205	-0.0033176105461104775	-0.007941888207319977	-0.006769208282799657	-0.004912427835409372	-0.0012255081169601778	-0.0071740449935148685	-0.008028582832149316	-0.0012524657092634884	-0.004343009857603988	-0.005825991462048344	-0.003507010695966315	-0.004667140020148969	-0.003338149151000548	-0.003578990787562478	-0.005294189785787306	-0.0007795880241862684	-0.006826069923428887	-0.006355598704758406	-0.0004983793246275236	-0.006437497423558842	-0.0015141302257097923	-0.002851868350750778	-0.002191504910380676	-0.0019634985605549837	-0.007488599299551043	-0.006574278565000471	-0.004109571808577153	-0.0005113774948527394	-0.006539959993925772	-0.007336107283435212	-0.009883257105005152	-0.006328926821590357	-0.006297478874274762	-0.008918656378684484	-0.004574342753096533	-0.00857832723854649	-0.009404176028767808	-0.007881551971917575	-0.0031180947295746807	-0.006473518368640743	-0.007900973230645333
-0.0012026181282720394	-0.002472294313258764	-0.002405698067166726	-0.00502895079219837	-0.0071679496876849635	-0.1	-0.004540517035521536	-0.00894647148163427	-0.009513945400491507	-0.003681265833503279	-0.0036582726788390086	-0.005840240553813551	-0.007964705327647438	-0.0087817562996068	-0.0033491339916717246	-0.006152286909834327	-0.009121202037047816	-0.00649263678079272	-0.003943198382201061	-0.00046357508076406707	-0.0055755777533952056	-0.0034045763742037815	-0.0082254567934531	-0.007232794836575445	-0.007846475204098622	-0.0017491709416911328	-0.005117306402970605	-0.0019706666151732143	-0.001342609536024727	-0.00476774164001748	-0.0005824179572143473	-0.0023894576316487713	-0.007643490181371771	-0.009081680950853011	-0.0030164753345752783	-0.0005269168097252941	-0.0026189327083640844	-0.002267092612270839	-0.008444003449991924	-0.0025321959656666036	-0.007742376269838059	-0.006941442276543531	-0.0005412577969399379	-0.0010846089999899321	-0.00800068273621724	-0.003793163451027046	-0.008403643697437646	-0.0028306618929267915	-0.006100070428811154	-0.007193444910905776	-0.008095195198127467	-0.0032640086871258633	-0.005995061523219104	-0.003823587659852229	-0.001673464013925623	-0.0018836729933578422	-0.008410430070616037	-0.004840533425336234	-0.002817667568157638	-0.006462197380952534	-0.006992637413338271	-0.0018753344912262615	-0.009091035874802872	-0.00662764397275449	-0.0009855058014523622	-0.006038705623945853	-0.007213702310790041	-0.006890679990209271	-0.003997883441881643	-0.009270956874123625	-0.0081347981539804	-0.0073187230267117145	-0.006618163127839227	-0.006110833202448498	-0.0005473770801574729	-0.007741670023108086	-0.009339787858530742	-0.008973714534579503	-0.0029827572082879714	-0.007150226956463652	-0.002197676705250843	-0.00707150692550843	-0.0029001417417809316	-4.3504528370350574e-5	-0.004443832203167112	-0.008866381632344374	-0.0068805508918943084	-0.0016286451146116487	-0.0011772851279893304	-0.007955026953356006	-0.00788478097159446	-0.009588024782954096	-0.009087812648498365	-0.00714161008579861	-0.0012759813791494445	-0.009037313979125576	-0.009993534470609775	-0.004355767861024707	-0.0017018397930161765	-0.0070696183366207345
-0.00045312519053042566	-0.0004571586583560261	-0.00959079432334291	-0.0019497171838870153	-8.93372670290793e-5	-0.001753898174722518	-0.1	-0.0009445685670385551	-0.007984886995607118	-0.007317457610714606	-0.008917018410417345	-0.0003721067136183187	-0.004769637307491986	-0.0034759253456328122	-0.004460277369149794	-0.006119532688042246	-0.003239344337719201	-0.003537333161875663	-0.0061639255269884926	-0.007297192481606771	-0.0004862785138031034	-0.0011487489783158645	-0.0008718657948870168	-0.005855024953326852	-0.004647075183253802	-0.0008258636917977036	-0.009075959640590906	-0.0004943711231791548	-0.0073017753389723085	-0.004332578393438205	-0.009353522477199389	-0.002482669393440696	-0.0016121646096343024	-0.003966334275153173	-0.009843145268307828	-0.005128224082072449	-0.008572782638644392	-0.0015890439600013929	-0.0031328185324852355	-0.002141793089656282	-0.0045373991876661735	-0.001928117171106276	-0.006513294977549604	-0.006145089177963322	-0.0022822574084094506	-0.00386960868888804	-0.0065431663493839875	-0.005082281242718335	-0.0038353085133285138	-0.009136073495976477	-0.005037304845811789	-0.0005863049024824352	-0.0012349355589458277	-0.007201928417931268	-0.009358393278242371	-0.0024049027255547504	-0.0007107953716355486	-0.0012298761983527107	-0.007786386480232441	-0.00024145276960449547	-0.000655332297068657	-0.005986260988981451	-0.0005758015846111464	-0.007521288420594614	-0.00699359606811433	-0.008747296137203889	-0.001249610223427109	-5.675289736496003e-5	-0.005567924225653617	-0.00031466083410498725	-0.005189472704434034	-0.0030421427659802	-0.0007725759042927449	-0.007520198083499785	-0.006654255336786475	-0.004249588383277602	-0.0024346105368238903	-0.005046620469686326	-0.008788441881546058	-0.0021664121494476985	-0.00438894137665762	-0.00918290533057811	-0.002470751306748884	-0.0031696405512611735	-0.0045804977606926645	-0.0013113797461033882	-0.004577980471996605	-6.066928579129271e-7	-0.0029826879292325914	-0.0015994024134454144	-0.004730247746420282	-0.0025934568746706767	-0.006981809970419663	-0.003156867234481966	-0.00871210242940518	-0.008293872612762456	-0.0088240214766104	-0.0009985196582272071	-0.002355108332305452	-0.005705422704126833
-0.003979985898118083	-0.005021157293867684	-0.009448360430252642	-0.001124221419365381	-0.0031698329411228186	-0.00014764198198534916	-0.002675679268789285	-0.1	-0.0040925754935424	-0.0007344918954784219	-0.005787854272914421	-0.00204214566435692	-0.005788948649660397	-0.009104617108724976	-0.006632887602557376	-0.003457618723207424	-0.009831034231253328	-0.0018997301625035968	-0.008259006384821849	-0.0030460165824269313	-0.009937599411886197	-0.0015202629934426759	-0.0025569210444658795	-0.002641055976233716	-3.2706316634467657e-6	-0.004598285804140187	-0.007214531336675077	-0.009705327325353823	-0.0025402784878069797	-0.004357579239088544	-0.0005635811211849273	-0.000452826479331363	-0.008685203491616972	-0.005659345866193247	-0.007958098700921514	-0.007246274684411266	-0.005951472542324684	-0.0026591920692847913	-0.002953179316716471	-0.00952601337628128	-0.006783749902145833	-0.008000784269765986	-0.0032651081112204704	-0.007245217626327652	-0.0025082766061993943	-0.004268731985714061	-0.0016647506128933131	-6.746309467854705e-5	-0.00011097521268698452	-0.004890018339816537	-0.009048662359245323	-0.005383197585325409	-0.008498579484734268	-0.006753878461167873	-0.004395724259670171	-0.006656368484920775	-0.0004167123486424573	-0.008406061011530009	-0.009819195818214275	-0.005001893703591717	-0.006038152334104756	-0.0004631569599365315	-0.0025457600896166967	-0.006381560029636456	-0.005013053143041283	-0.0016617690315123956	-0.0029862177558754965	-0.005423053939289075	-0.0010321889116537964	-0.0027011363039850366	-0.0041743104827242725	-0.0019797542976583917	-0.003204525556640544	-0.00010799383044370114	-0.006153129842666073	-0.00657922778823036	-0.0010534954349196513	-0.009028197306794659	-0.0023511627502076295	-9.946649622486481e-6	-0.0034424364447477552	-0.0009550836538189367	-0.005445372932379778	-0.007340104653871812	-0.006690097383963973	-0.00606048974340491	-0.002068705113976548	-0.005439522342708516	-0.004043979930455665	-0.007583706763502043	-0.0023065927043459324	-0.006040054444636587	-0.0005050570368651175	-0.00550664000788143	-0.007858022913026903	-0.0037808618850725274	-0.0019786080029337585	-0.003045566200847598	-0.004376991912626583	-0.003802662740831735
-0.009986209952161535	-0.0034503328982916637	-0.0011128931680527364	-0.0034842121993066653	-0.006236619352803764	-0.00508849052084152	-0.007137474223591138	-0.0059284705587520255	-0.1	-0.007167824405556253	-0.005480445614507107	-0.009611988145216705	-0.007019715428802223	-0.002833896349864172	-0.008579853679353839	-0.008283593030717688	-0.003515868841104307	-0.008598288109535725	-0.000481371768100981	-0.00996039671060215	-0.0023331566864695373	-0.006658697011173129	-0.004933528879963035	-0.009139493624448276	-0.002664816454425849	-0.009488878855216687	-0.008032069564086253	-0.003748961982724126	-0.004766102351932064	-0.0061444863167294	-0.0034886536619434015	-0.004889865376362288	-0.004589440613319145	-0.009997134120637484	-0.003570151950477456	-0.005138431037257771	-0.0015262067923496325	-0.0036886737906970555	-0.00905024101818269	-0.009536248562412008	-0.0007284718305074544	-0.007919641431231588	-0.00905099230997525	-0.002832922874398278	-0.007529222434116955	-0.0073360145152503485	-0.0009669759940216859	-0.0038231050669742164	-0.0012759813575329681	-1.2958286407561693e-5	-0.008242904544590663	-0.00999971383474118	-0.007948065192619064	-0.00785827424652203	-0.001144200625430022	-0.00046392304419244244	-0.008314616665923941	-0.0061697935159053105	-0.008325457866968457	-0.005330625738798909	-0.004581162594730414	-0.0055260258831783095	-0.00984853840572142	-0.006757412841377736	-0.005192401475242015	-0.007372441399793638	-0.007370272104963906	-0.0012456830601623315	-0.005527743288978891	-0.007839634836439052	-0.006030363248334093	-0.002741375683016015	-0.009590875083023373	-0.001823331293587791	-0.004677387570223291	-0.0049813190491575475	-0.0010857310371408001	-0.0024920503640054083	-0.006183431471973794	-0.007764947584245242	-0.009784393647735975	-0.00569177735375141	-0.0016153916323458494	-0.004894351646423746	-0.00943817264874209	-0.005636554416071503	-0.003379589385670916	-0.0059795571884129605	-0.008589625768610977	-0.0014408517572010082	-0.0011285471712327456	-0.004798428028155189	-0.00749383944311584	-0.00697043247637191	-0.006410551737071362	-0.007486277413015721	-0.009822312769528458	-0.007636824513200906	-0.007050825156820451	-0.0019818687441422213
-0.0009832057449766375	-0.0010796219824101706	-0.007394043090986367	-0.003447543368404796	-0.002435733330483283	-0.0019239979012938059	-0.005428915337678103	-0.005546829384303673	-0.001581411259822274	-0.1	-0.0008840862363405466	-0.002279251095888175	-0.002760274979096267	-0.001363972553976306	-0.007864403760068101	-0.007258310913342403	-0.003066447031625855	-0.0008233688084628688	-0.003606057498936687	-0.005079313053430099	-0.0027476182494966662	-0.007651148274347691	-0.0010571073810615795	-0.006095874440893018	-0.007583263469453649	-0.00044894447090198966	-0.005103758699795522	-0.009445007442848869	-0.006731655611716541	-0.006364579834630556	-0.002283369887321761	-0.001758964880594015	-0.00022525518241377053	-0.009681227856580215	-0.0031854833866654664	-7.278793465437583e-5	-0.004816964616256441	-0.008355885149936425	-0.004323545656947001	-0.005005073396138458	-0.003691004222699188	-0.009647543956935144	-0.001998168567634473	-0.0036145872863342465	-0.007455103624250925	-0.006371408615815066	-0.0020109664222631696	-0.009182269343943655	-0.004826669981071774	-0.009778711863981337	-0.00750042103425116	-0.005093634372579095	-0.0021646440796441557	-0.0080514889622768	-0.006165026022729146	-0.008680469932279621	-0.00741371885625414	-0.00475138966594585	-0.0028537625844741754	-0.009565781514236309	-0.009181885917920822	-0.009170464650611504	-0.0003741229745471142	-0.005412787082746224	-0.0004044279136467843	-0.0054676037657656685	-0.005759258994160307	-0.0013657353711163745	-0.007299185661499279	-0.005875432560985856	-0.009686442740102523	-0.00020038229383329443	-0.005197213849322147	-0.00013497463247896468	-0.006937911090370349	-0.007093119448409841	-0.009755809247182123	-0.00926259788585883	-0.0009758275575623442	-0.0023217380079916116	-0.0016017837605382457	-0.004846239583365207	-0.006866225588911228	-0.0034995749072789404	-0.003163457260322784	-0.007449291154670809	-0.006566988595038293	-0.00010522810384198777	-0.0012321216974800753	-0.0038741569983244684	-0.0073943942750047745	-0.0028065144331107517	-0.0028662318257823872	-0.0013549144152046188	-0.0011161336701818326	-0.00582120176509717	-0.0029332933987641285	-0.00715368944490598	-0.006286074969688435	-0.007762708361246024
